compra467,0,400,467,400,2467,400,4467,400,6467,400,8001
compra468,0,400,468,400,2468,400,4468,400,6468,400,8001
compra469,0,400,469,400,2469,400,4469,400,6469,400,8001
compra470,0,400,470,400,2470,400,4470,400,6470,400,8001
compra471,0,400,471,400,2471,400,4471,400,6471,400,8001
compra472,0,400,472,400,2472,400,4472,400,6472,400,8001
compra473,0,400,473,400,2473,400,4473,400,6473,400,8001
compra474,0,400,474,400,2474,400,4474,400,6474,400,8001
compra475,0,400,475,400,2475,400,4475,400,6475,400,8001
compra476,0,400,476,400,2476,400,4476,400,6476,400,8001
compra477,0,400,477,400,2477,400,4477,400,6477,400,8001
compra478,0,400,478,400,2478,400,4478,400,6478,400,8001
compra479,0,400,479,400,2479,400,4479,400,6479,400,8001
compra480,0,400,480,400,2480,400,4480,400,6480,400,8001
compra481,0,400,481,400,2481,400,4481,400,6481,400,8001
compra482,0,400,482,400,2482,400,4482,400,6482,400,8001
compra483,0,400,483,400,2483,400,4483,400,6483,400,8001
compra484,0,400,484,400,2484,400,4484,400,6484,400,8001
compra485,0,400,485,400,2485,400,4485,400,6485,400,8001
compra486,0,400,486,400,2486,400,4486,400,6486,400,8001
compra487,0,400,487,400,2487,400,4487,400,6487,400,8001
compra488,0,400,488,400,2488,400,4488,400,6488,400,8001
compra489,0,400,489,400,2489,400,4489,400,6489,400,8001
compra490,0,400,490,400,2490,400,4490,400,6490,400,8001
compra491,0,400,491,400,2491,400,4491,400,6491,400,8001
compra492,0,400,492,400,2492,400,4492,400,6492,400,8001
compra493,0,400,493,400,2493,400,4493,400,6493,400,8001
compra494,0,400,494,400,2494,400,4494,400,6494,400,8001
compra495,0,400,495,400,2495,400,4495,400,6495,400,8001
compra496,0,400,496,400,2496,400,4496,400,6496,400,8001
compra497,0,400,497,400,2497,400,4497,400,6497,400,8001
compra498,0,400,498,400,2498,400,4498,400,6498,400,8001
compra499,0,400,499,400,2499,400,4499,400,6499,400,8001
compra500,0,400,500,400,2500,400,4500,400,6500,400,8001
compra501,0,400,501,400,2501,400,4501,400,6501,400,8001
compra502,0,400,502,400,2502,400,4502,400,6502,400,8001
compra503,0,400,503,400,2503,400,4503,400,6503,400,8001
compra504,0,400,504,400,2504,400,4504,400,6504,400,8001
compra505,0,400,505,400,2505,400,4505,400,6505,400,8001
compra506,0,400,506,400,2506,400,4506,400,6506,400,8001
compra507,0,400,507,400,2507,400,4507,400,6507,400,8001
compra508,0,400,508,400,2508,400,4508,400,6508,400,8001
compra509,0,400,509,400,2509,400,4509,400,6509,400,8001
compra510,0,400,510,400,2510,400,4510,400,6510,400,8001
compra511,0,400,511,400,2511,400,4511,400,6511,400,8001
compra512,0,400,512,400,2512,400,4512,400,6512,400,8001
compra513,0,400,513,400,2513,400,4513,400,6513,400,8001
compra514,0,400,514,400,2514,400,4514,400,6514,400,8001
compra515,0,400,515,400,2515,400,4515,400,6515,400,8001
compra516,0,400,516,400,2516,400,4516,400,6516,400,8001
compra517,0,400,517,400,2517,400,4517,400,6517,400,8001
compra518,0,400,518,400,2518,400,4518,400,6518,400,8001
compra519,0,400,519,400,2519,400,4519,400,6519,400,8001
compra520,0,400,520,400,2520,400,4520,400,6520,400,8001
compra521,0,400,521,400,2521,400,4521,400,6521,400,8001
compra522,0,400,522,400,2522,400,4522,400,6522,400,8001
compra523,0,400,523,400,2523,400,4523,400,6523,400,8001
compra524,0,400,524,400,2524,400,4524,400,6524,400,8001
compra525,0,400,525,400,2525,400,4525,400,6525,400,8001
compra526,0,400,526,400,2526,400,4526,400,6526,400,8001
compra527,0,400,527,400,2527,400,4527,400,6527,400,8001
compra528,0,400,528,400,2528,400,4528,400,6528,400,8001
compra529,0,400,529,400,2529,400,4529,400,6529,400,8001
compra530,0,400,530,400,2530,400,4530,400,6530,400,8001
compra531,0,400,531,400,2531,400,4531,400,6531,400,8001
compra532,0,400,532,400,2532,400,4532,400,6532,400,8001
compra533,0,400,533,400,2533,400,4533,400,6533,400,8001
compra534,0,400,534,400,2534,400,4534,400,6534,400,8001
compra535,0,400,535,400,2535,400,4535,400,6535,400,8001
compra536,0,400,536,400,2536,400,4536,400,6536,400,8001
compra537,0,400,537,400,2537,400,4537,400,6537,400,8001
compra538,0,400,538,400,2538,400,4538,400,6538,400,8001
compra539,0,400,539,400,2539,400,4539,400,6539,400,8001
compra540,0,400,540,400,2540,400,4540,400,6540,400,8001
compra541,0,400,541,400,2541,400,4541,400,6541,400,8001
compra542,0,400,542,400,2542,400,4542,400,6542,400,8001
compra543,0,400,543,400,2543,400,4543,400,6543,400,8001
compra544,0,400,544,400,2544,400,4544,400,6544,400,8001
compra545,0,400,545,400,2545,400,4545,400,6545,400,8001
compra546,0,400,546,400,2546,400,4546,400,6546,400,8001
compra547,0,400,547,400,2547,400,4547,400,6547,400,8001
compra548,0,400,548,400,2548,400,4548,400,6548,400,8001
compra549,0,400,549,400,2549,400,4549,400,6549,400,8001
compra550,0,400,550,400,2550,400,4550,400,6550,400,8001
compra551,0,400,551,400,2551,400,4551,400,6551,400,8001
compra552,0,400,552,400,2552,400,4552,400,6552,400,8001
compra553,0,400,553,400,2553,400,4553,400,6553,400,8001
compra554,0,400,554,400,2554,400,4554,400,6554,400,8001
compra555,0,400,555,400,2555,400,4555,400,6555,400,8001
compra556,0,400,556,400,2556,400,4556,400,6556,400,8001
compra557,0,400,557,400,2557,400,4557,400,6557,400,8001
compra558,0,400,558,400,2558,400,4558,400,6558,400,8001
compra559,0,400,559,400,2559,400,4559,400,6559,400,8001
compra560,0,400,560,400,2560,400,4560,400,6560,400,8001
compra561,0,400,561,400,2561,400,4561,400,6561,400,8001
compra562,0,400,562,400,2562,400,4562,400,6562,400,8001
compra563,0,400,563,400,2563,400,4563,400,6563,400,8001
compra564,0,400,564,400,2564,400,4564,400,6564,400,8001
compra565,0,400,565,400,2565,400,4565,400,6565,400,8001
compra566,0,400,566,400,2566,400,4566,400,6566,400,8001
compra567,0,400,567,400,2567,400,4567,400,6567,400,8001
compra568,0,400,568,400,2568,400,4568,400,6568,400,8001
compra569,0,400,569,400,2569,400,4569,400,6569,400,8001
compra570,0,400,570,400,2570,400,4570,400,6570,400,8001
compra571,0,400,571,400,2571,400,4571,400,6571,400,8001
compra572,0,400,572,400,2572,400,4572,400,6572,400,8001
compra573,0,400,573,400,2573,400,4573,400,6573,400,8001
compra574,0,400,574,400,2574,400,4574,400,6574,400,8001
compra575,0,400,575,400,2575,400,4575,400,6575,400,8001
compra576,0,400,576,400,2576,400,4576,400,6576,400,8001
compra577,0,400,577,400,2577,400,4577,400,6577,400,8001
compra578,0,400,578,400,2578,400,4578,400,6578,400,8001
compra579,0,400,579,400,2579,400,4579,400,6579,400,8001
compra580,0,400,580,400,2580,400,4580,400,6580,400,8001
compra581,0,400,581,400,2581,400,4581,400,6581,400,8001
compra582,0,400,582,400,2582,400,4582,400,6582,400,8001
compra583,0,400,583,400,2583,400,4583,400,6583,400,8001
compra584,0,400,584,400,2584,400,4584,400,6584,400,8001
compra585,0,400,585,400,2585,400,4585,400,6585,400,8001
compra586,0,400,586,400,2586,400,4586,400,6586,400,8001
compra587,0,400,587,400,2587,400,4587,400,6587,400,8001
compra588,0,400,588,400,2588,400,4588,400,6588,400,8001
compra589,0,400,589,400,2589,400,4589,400,6589,400,8001
compra590,0,400,590,400,2590,400,4590,400,6590,400,8001
compra591,0,400,591,400,2591,400,4591,400,6591,400,8001
compra592,0,400,592,400,2592,400,4592,400,6592,400,8001
compra593,0,400,593,400,2593,400,4593,400,6593,400,8001
compra594,0,400,594,400,2594,400,4594,400,6594,400,8001
compra595,0,400,595,400,2595,400,4595,400,6595,400,8001
compra596,0,400,596,400,2596,400,4596,400,6596,400,8001
compra597,0,400,597,400,2597,400,4597,400,6597,400,8001
compra598,0,400,598,400,2598,400,4598,400,6598,400,8001
compra599,0,400,599,400,2599,400,4599,400,6599,400,8001
compra600,0,400,600,400,2600,400,4600,400,6600,400,8001
compra601,0,400,601,400,2601,400,4601,400,6601,400,8001
compra602,0,400,602,400,2602,400,4602,400,6602,400,8001
compra603,0,400,603,400,2603,400,4603,400,6603,400,8001
compra604,0,400,604,400,2604,400,4604,400,6604,400,8001
compra605,0,400,605,400,2605,400,4605,400,6605,400,8001
compra606,0,400,606,400,2606,400,4606,400,6606,400,8001
compra607,0,400,607,400,2607,400,4607,400,6607,400,8001
compra608,0,400,608,400,2608,400,4608,400,6608,400,8001
compra609,0,400,609,400,2609,400,4609,400,6609,400,8001
compra610,0,400,610,400,2610,400,4610,400,6610,400,8001
compra611,0,400,611,400,2611,400,4611,400,6611,400,8001
compra612,0,400,612,400,2612,400,4612,400,6612,400,8001
compra613,0,400,613,400,2613,400,4613,400,6613,400,8001
compra614,0,400,614,400,2614,400,4614,400,6614,400,8001
compra615,0,400,615,400,2615,400,4615,400,6615,400,8001
compra616,0,400,616,400,2616,400,4616,400,6616,400,8001
compra617,0,400,617,400,2617,400,4617,400,6617,400,8001
compra618,0,400,618,400,2618,400,4618,400,6618,400,8001
compra619,0,400,619,400,2619,400,4619,400,6619,400,8001
compra620,0,400,620,400,2620,400,4620,400,6620,400,8001
compra621,0,400,621,400,2621,400,4621,400,6621,400,8001
compra622,0,400,622,400,2622,400,4622,400,6622,400,8001
compra623,0,400,623,400,2623,400,4623,400,6623,400,8001
compra624,0,400,624,400,2624,400,4624,400,6624,400,8001
compra625,0,400,625,400,2625,400,4625,400,6625,400,8001
compra626,0,400,626,400,2626,400,4626,400,6626,400,8001
compra627,0,400,627,400,2627,400,4627,400,6627,400,8001
compra628,0,400,628,400,2628,400,4628,400,6628,400,8001
compra629,0,400,629,400,2629,400,4629,400,6629,400,8001
compra630,0,400,630,400,2630,400,4630,400,6630,400,8001
compra631,0,400,631,400,2631,400,4631,400,6631,400,8001
compra632,0,400,632,400,2632,400,4632,400,6632,400,8001
compra633,0,400,633,400,2633,400,4633,400,6633,400,8001
compra634,0,400,634,400,2634,400,4634,400,6634,400,8001
compra635,0,400,635,400,2635,400,4635,400,6635,400,8001
compra636,0,400,636,400,2636,400,4636,400,6636,400,8001
compra637,0,400,637,400,2637,400,4637,400,6637,400,8001
compra638,0,400,638,400,2638,400,4638,400,6638,400,8001
compra639,0,400,639,400,2639,400,4639,400,6639,400,8001
compra640,0,400,640,400,2640,400,4640,400,6640,400,8001
compra641,0,400,641,400,2641,400,4641,400,6641,400,8001
compra642,0,400,642,400,2642,400,4642,400,6642,400,8001
compra643,0,400,643,400,2643,400,4643,400,6643,400,8001
compra644,0,400,644,400,2644,400,4644,400,6644,400,8001
compra645,0,400,645,400,2645,400,4645,400,6645,400,8001
compra646,0,400,646,400,2646,400,4646,400,6646,400,8001
compra647,0,400,647,400,2647,400,4647,400,6647,400,8001
compra648,0,400,648,400,2648,400,4648,400,6648,400,8001
compra649,0,400,649,400,2649,400,4649,400,6649,400,8001
compra650,0,400,650,400,2650,400,4650,400,6650,400,8001
compra651,0,400,651,400,2651,400,4651,400,6651,400,8001
compra652,0,400,652,400,2652,400,4652,400,6652,400,8001
compra653,0,400,653,400,2653,400,4653,400,6653,400,8001
compra654,0,400,654,400,2654,400,4654,400,6654,400,8001
compra655,0,400,655,400,2655,400,4655,400,6655,400,8001
compra656,0,400,656,400,2656,400,4656,400,6656,400,8001
compra657,0,400,657,400,2657,400,4657,400,6657,400,8001
compra658,0,400,658,400,2658,400,4658,400,6658,400,8001
compra659,0,400,659,400,2659,400,4659,400,6659,400,8001
compra660,0,400,660,400,2660,400,4660,400,6660,400,8001
compra661,0,400,661,400,2661,400,4661,400,6661,400,8001
compra662,0,400,662,400,2662,400,4662,400,6662,400,8001
compra663,0,400,663,400,2663,400,4663,400,6663,400,8001
compra664,0,400,664,400,2664,400,4664,400,6664,400,8001
compra665,0,400,665,400,2665,400,4665,400,6665,400,8001
compra666,0,400,666,400,2666,400,4666,400,6666,400,8001
compra667,0,400,667,400,2667,400,4667,400,6667,400,8001
compra668,0,400,668,400,2668,400,4668,400,6668,400,8001
compra669,0,400,669,400,2669,400,4669,400,6669,400,8001
compra670,0,400,670,400,2670,400,4670,400,6670,400,8001
compra671,0,400,671,400,2671,400,4671,400,6671,400,8001
compra672,0,400,672,400,2672,400,4672,400,6672,400,8001
compra673,0,400,673,400,2673,400,4673,400,6673,400,8001
compra674,0,400,674,400,2674,400,4674,400,6674,400,8001
compra675,0,400,675,400,2675,400,4675,400,6675,400,8001
compra676,0,400,676,400,2676,400,4676,400,6676,400,8001
compra677,0,400,677,400,2677,400,4677,400,6677,400,8001
compra678,0,400,678,400,2678,400,4678,400,6678,400,8001
compra679,0,400,679,400,2679,400,4679,400,6679,400,8001
compra680,0,400,680,400,2680,400,4680,400,6680,400,8001
compra681,0,400,681,400,2681,400,4681,400,6681,400,8001
compra682,0,400,682,400,2682,400,4682,400,6682,400,8001
compra683,0,400,683,400,2683,400,4683,400,6683,400,8001
compra684,0,400,684,400,2684,400,4684,400,6684,400,8001
compra685,0,400,685,400,2685,400,4685,400,6685,400,8001
compra686,0,400,686,400,2686,400,4686,400,6686,400,8001
compra687,0,400,687,400,2687,400,4687,400,6687,400,8001
compra688,0,400,688,400,2688,400,4688,400,6688,400,8001
compra689,0,400,689,400,2689,400,4689,400,6689,400,8001
compra690,0,400,690,400,2690,400,4690,400,6690,400,8001
compra691,0,400,691,400,2691,400,4691,400,6691,400,8001
compra692,0,400,692,400,2692,400,4692,400,6692,400,8001
compra693,0,400,693,400,2693,400,4693,400,6693,400,8001
compra694,0,400,694,400,2694,400,4694,400,6694,400,8001
compra695,0,400,695,400,2695,400,4695,400,6695,400,8001
compra696,0,400,696,400,2696,400,4696,400,6696,400,8001
compra697,0,400,697,400,2697,400,4697,400,6697,400,8001
compra698,0,400,698,400,2698,400,4698,400,6698,400,8001
compra699,0,400,699,400,2699,400,4699,400,6699,400,8001
compra700,0,400,700,400,2700,400,4700,400,6700,400,8001
compra701,0,400,701,400,2701,400,4701,400,6701,400,8001
compra702,0,400,702,400,2702,400,4702,400,6702,400,8001
compra703,0,400,703,400,2703,400,4703,400,6703,400,8001
compra704,0,400,704,400,2704,400,4704,400,6704,400,8001
compra705,0,400,705,400,2705,400,4705,400,6705,400,8001
compra706,0,400,706,400,2706,400,4706,400,6706,400,8001
compra707,0,400,707,400,2707,400,4707,400,6707,400,8001
compra708,0,400,708,400,2708,400,4708,400,6708,400,8001
compra709,0,400,709,400,2709,400,4709,400,6709,400,8001
compra710,0,400,710,400,2710,400,4710,400,6710,400,8001
compra711,0,400,711,400,2711,400,4711,400,6711,400,8001
compra712,0,400,712,400,2712,400,4712,400,6712,400,8001
compra713,0,400,713,400,2713,400,4713,400,6713,400,8001
compra714,0,400,714,400,2714,400,4714,400,6714,400,8001
compra715,0,400,715,400,2715,400,4715,400,6715,400,8001
compra716,0,400,716,400,2716,400,4716,400,6716,400,8001
compra717,0,400,717,400,2717,400,4717,400,6717,400,8001
compra718,0,400,718,400,2718,400,4718,400,6718,400,8001
compra719,0,400,719,400,2719,400,4719,400,6719,400,8001
compra720,0,400,720,400,2720,400,4720,400,6720,400,8001
compra721,0,400,721,400,2721,400,4721,400,6721,400,8001
compra722,0,400,722,400,2722,400,4722,400,6722,400,8001
compra723,0,400,723,400,2723,400,4723,400,6723,400,8001
compra724,0,400,724,400,2724,400,4724,400,6724,400,8001
compra725,0,400,725,400,2725,400,4725,400,6725,400,8001
compra726,0,400,726,400,2726,400,4726,400,6726,400,8001
compra727,0,400,727,400,2727,400,4727,400,6727,400,8001
compra728,0,400,728,400,2728,400,4728,400,6728,400,8001
compra729,0,400,729,400,2729,400,4729,400,6729,400,8001
compra730,0,400,730,400,2730,400,4730,400,6730,400,8001
compra731,0,400,731,400,2731,400,4731,400,6731,400,8001
compra732,0,400,732,400,2732,400,4732,400,6732,400,8001
compra733,0,400,733,400,2733,400,4733,400,6733,400,8001
compra734,0,400,734,400,2734,400,4734,400,6734,400,8001
compra735,0,400,735,400,2735,400,4735,400,6735,400,8001
compra736,0,400,736,400,2736,400,4736,400,6736,400,8001
compra737,0,400,737,400,2737,400,4737,400,6737,400,8001
compra738,0,400,738,400,2738,400,4738,400,6738,400,8001
compra739,0,400,739,400,2739,400,4739,400,6739,400,8001
compra740,0,400,740,400,2740,400,4740,400,6740,400,8001
compra741,0,400,741,400,2741,400,4741,400,6741,400,8001
compra742,0,400,742,400,2742,400,4742,400,6742,400,8001
compra743,0,400,743,400,2743,400,4743,400,6743,400,8001
compra744,0,400,744,400,2744,400,4744,400,6744,400,8001
compra745,0,400,745,400,2745,400,4745,400,6745,400,8001
compra746,0,400,746,400,2746,400,4746,400,6746,400,8001
compra747,0,400,747,400,2747,400,4747,400,6747,400,8001
compra748,0,400,748,400,2748,400,4748,400,6748,400,8001
compra749,0,400,749,400,2749,400,4749,400,6749,400,8001
compra750,0,400,750,400,2750,400,4750,400,6750,400,8001
compra751,0,400,751,400,2751,400,4751,400,6751,400,8001
compra752,0,400,752,400,2752,400,4752,400,6752,400,8001
compra753,0,400,753,400,2753,400,4753,400,6753,400,8001
compra754,0,400,754,400,2754,400,4754,400,6754,400,8001
compra755,0,400,755,400,2755,400,4755,400,6755,400,8001
compra756,0,400,756,400,2756,400,4756,400,6756,400,8001
compra757,0,400,757,400,2757,400,4757,400,6757,400,8001
compra758,0,400,758,400,2758,400,4758,400,6758,400,8001
compra759,0,400,759,400,2759,400,4759,400,6759,400,8001
compra760,0,400,760,400,2760,400,4760,400,6760,400,8001
compra761,0,400,761,400,2761,400,4761,400,6761,400,8001
compra762,0,400,762,400,2762,400,4762,400,6762,400,8001
compra763,0,400,763,400,2763,400,4763,400,6763,400,8001
compra764,0,400,764,400,2764,400,4764,400,6764,400,8001
compra765,0,400,765,400,2765,400,4765,400,6765,400,8001
compra766,0,400,766,400,2766,400,4766,400,6766,400,8001
compra767,0,400,767,400,2767,400,4767,400,6767,400,8001
compra768,0,400,768,400,2768,400,4768,400,6768,400,8001
compra769,0,400,769,400,2769,400,4769,400,6769,400,8001
compra770,0,400,770,400,2770,400,4770,400,6770,400,8001
compra771,0,400,771,400,2771,400,4771,400,6771,400,8001
compra772,0,400,772,400,2772,400,4772,400,6772,400,8001
compra773,0,400,773,400,2773,400,4773,400,6773,400,8001
compra774,0,400,774,400,2774,400,4774,400,6774,400,8001
compra775,0,400,775,400,2775,400,4775,400,6775,400,8001
compra776,0,400,776,400,2776,400,4776,400,6776,400,8001
compra777,0,400,777,400,2777,400,4777,400,6777,400,8001
compra778,0,400,778,400,2778,400,4778,400,6778,400,8001
compra779,0,400,779,400,2779,400,4779,400,6779,400,8001
compra780,0,400,780,400,2780,400,4780,400,6780,400,8001
compra781,0,400,781,400,2781,400,4781,400,6781,400,8001
compra782,0,400,782,400,2782,400,4782,400,6782,400,8001
compra783,0,400,783,400,2783,400,4783,400,6783,400,8001
compra784,0,400,784,400,2784,400,4784,400,6784,400,8001
compra785,0,400,785,400,2785,400,4785,400,6785,400,8001
compra786,0,400,786,400,2786,400,4786,400,6786,400,8001
compra787,0,400,787,400,2787,400,4787,400,6787,400,8001
compra788,0,400,788,400,2788,400,4788,400,6788,400,8001
compra789,0,400,789,400,2789,400,4789,400,6789,400,8001
compra790,0,400,790,400,2790,400,4790,400,6790,400,8001
compra791,0,400,791,400,2791,400,4791,400,6791,400,8001
compra792,0,400,792,400,2792,400,4792,400,6792,400,8001
compra793,0,400,793,400,2793,400,4793,400,6793,400,8001
compra794,0,400,794,400,2794,400,4794,400,6794,400,8001
compra795,0,400,795,400,2795,400,4795,400,6795,400,8001
compra796,0,400,796,400,2796,400,4796,400,6796,400,8001
compra797,0,400,797,400,2797,400,4797,400,6797,400,8001
compra798,0,400,798,400,2798,400,4798,400,6798,400,8001
compra799,0,400,799,400,2799,400,4799,400,6799,400,8001
compra800,0,400,800,400,2800,400,4800,400,6800,400,8001
compra801,0,400,801,400,2801,400,4801,400,6801,400,8001
compra802,0,400,802,400,2802,400,4802,400,6802,400,8001
compra803,0,400,803,400,2803,400,4803,400,6803,400,8001
compra804,0,400,804,400,2804,400,4804,400,6804,400,8001
compra805,0,400,805,400,2805,400,4805,400,6805,400,8001
compra806,0,400,806,400,2806,400,4806,400,6806,400,8001
compra807,0,400,807,400,2807,400,4807,400,6807,400,8001
compra808,0,400,808,400,2808,400,4808,400,6808,400,8001
compra809,0,400,809,400,2809,400,4809,400,6809,400,8001
compra810,0,400,810,400,2810,400,4810,400,6810,400,8001
compra811,0,400,811,400,2811,400,4811,400,6811,400,8001
compra812,0,400,812,400,2812,400,4812,400,6812,400,8001
compra813,0,400,813,400,2813,400,4813,400,6813,400,8001
compra814,0,400,814,400,2814,400,4814,400,6814,400,8001
compra815,0,400,815,400,2815,400,4815,400,6815,400,8001
compra816,0,400,816,400,2816,400,4816,400,6816,400,8001
compra817,0,400,817,400,2817,400,4817,400,6817,400,8001
compra818,0,400,818,400,2818,400,4818,400,6818,400,8001
compra819,0,400,819,400,2819,400,4819,400,6819,400,8001
compra820,0,400,820,400,2820,400,4820,400,6820,400,8001
compra821,0,400,821,400,2821,400,4821,400,6821,400,8001
compra822,0,400,822,400,2822,400,4822,400,6822,400,8001
compra823,0,400,823,400,2823,400,4823,400,6823,400,8001
compra824,0,400,824,400,2824,400,4824,400,6824,400,8001
compra825,0,400,825,400,2825,400,4825,400,6825,400,8001
compra826,0,400,826,400,2826,400,4826,400,6826,400,8001
compra827,0,400,827,400,2827,400,4827,400,6827,400,8001
compra828,0,400,828,400,2828,400,4828,400,6828,400,8001
compra829,0,400,829,400,2829,400,4829,400,6829,400,8001
compra830,0,400,830,400,2830,400,4830,400,6830,400,8001
compra831,0,400,831,400,2831,400,4831,400,6831,400,8001
compra832,0,400,832,400,2832,400,4832,400,6832,400,8001
compra833,0,400,833,400,2833,400,4833,400,6833,400,8001
compra834,0,400,834,400,2834,400,4834,400,6834,400,8001
compra835,0,400,835,400,2835,400,4835,400,6835,400,8001
compra836,0,400,836,400,2836,400,4836,400,6836,400,8001
compra837,0,400,837,400,2837,400,4837,400,6837,400,8001
compra838,0,400,838,400,2838,400,4838,400,6838,400,8001
compra839,0,400,839,400,2839,400,4839,400,6839,400,8001
compra840,0,400,840,400,2840,400,4840,400,6840,400,8001
compra841,0,400,841,400,2841,400,4841,400,6841,400,8001
compra842,0,400,842,400,2842,400,4842,400,6842,400,8001
compra843,0,400,843,400,2843,400,4843,400,6843,400,8001
compra844,0,400,844,400,2844,400,4844,400,6844,400,8001
compra845,0,400,845,400,2845,400,4845,400,6845,400,8001
compra846,0,400,846,400,2846,400,4846,400,6846,400,8001
compra847,0,400,847,400,2847,400,4847,400,6847,400,8001
compra848,0,400,848,400,2848,400,4848,400,6848,400,8001
compra849,0,400,849,400,2849,400,4849,400,6849,400,8001
compra850,0,400,850,400,2850,400,4850,400,6850,400,8001
compra851,0,400,851,400,2851,400,4851,400,6851,400,8001
compra852,0,400,852,400,2852,400,4852,400,6852,400,8001
compra853,0,400,853,400,2853,400,4853,400,6853,400,8001
compra854,0,400,854,400,2854,400,4854,400,6854,400,8001
compra855,0,400,855,400,2855,400,4855,400,6855,400,8001
compra856,0,400,856,400,2856,400,4856,400,6856,400,8001
compra857,0,400,857,400,2857,400,4857,400,6857,400,8001
compra858,0,400,858,400,2858,400,4858,400,6858,400,8001
compra859,0,400,859,400,2859,400,4859,400,6859,400,8001
compra860,0,400,860,400,2860,400,4860,400,6860,400,8001
compra861,0,400,861,400,2861,400,4861,400,6861,400,8001
compra862,0,400,862,400,2862,400,4862,400,6862,400,8001
compra863,0,400,863,400,2863,400,4863,400,6863,400,8001
compra864,0,400,864,400,2864,400,4864,400,6864,400,8001
compra865,0,400,865,400,2865,400,4865,400,6865,400,8001
compra866,0,400,866,400,2866,400,4866,400,6866,400,8001
compra867,0,400,867,400,2867,400,4867,400,6867,400,8001
compra868,0,400,868,400,2868,400,4868,400,6868,400,8001
compra869,0,400,869,400,2869,400,4869,400,6869,400,8001
compra870,0,400,870,400,2870,400,4870,400,6870,400,8001
compra871,0,400,871,400,2871,400,4871,400,6871,400,8001
compra872,0,400,872,400,2872,400,4872,400,6872,400,8001
compra873,0,400,873,400,2873,400,4873,400,6873,400,8001
compra874,0,400,874,400,2874,400,4874,400,6874,400,8001
compra875,0,400,875,400,2875,400,4875,400,6875,400,8001
compra876,0,400,876,400,2876,400,4876,400,6876,400,8001
compra877,0,400,877,400,2877,400,4877,400,6877,400,8001
compra878,0,400,878,400,2878,400,4878,400,6878,400,8001
compra879,0,400,879,400,2879,400,4879,400,6879,400,8001
compra880,0,400,880,400,2880,400,4880,400,6880,400,8001
compra881,0,400,881,400,2881,400,4881,400,6881,400,8001
compra882,0,400,882,400,2882,400,4882,400,6882,400,8001
compra883,0,400,883,400,2883,400,4883,400,6883,400,8001
compra884,0,400,884,400,2884,400,4884,400,6884,400,8001
compra885,0,400,885,400,2885,400,4885,400,6885,400,8001
compra886,0,400,886,400,2886,400,4886,400,6886,400,8001
compra887,0,400,887,400,2887,400,4887,400,6887,400,8001
compra888,0,400,888,400,2888,400,4888,400,6888,400,8001
compra889,0,400,889,400,2889,400,4889,400,6889,400,8001
compra890,0,400,890,400,2890,400,4890,400,6890,400,8001
compra891,0,400,891,400,2891,400,4891,400,6891,400,8001
compra892,0,400,892,400,2892,400,4892,400,6892,400,8001
compra893,0,400,893,400,2893,400,4893,400,6893,400,8001
compra894,0,400,894,400,2894,400,4894,400,6894,400,8001
compra895,0,400,895,400,2895,400,4895,400,6895,400,8001
compra896,0,400,896,400,2896,400,4896,400,6896,400,8001
compra897,0,400,897,400,2897,400,4897,400,6897,400,8001
compra898,0,400,898,400,2898,400,4898,400,6898,400,8001
compra899,0,400,899,400,2899,400,4899,400,6899,400,8001
compra900,0,400,900,400,2900,400,4900,400,6900,400,8001
compra901,0,400,901,400,2901,400,4901,400,6901,400,8001
compra902,0,400,902,400,2902,400,4902,400,6902,400,8001
compra903,0,400,903,400,2903,400,4903,400,6903,400,8001
compra904,0,400,904,400,2904,400,4904,400,6904,400,8001
compra905,0,400,905,400,2905,400,4905,400,6905,400,8001
compra906,0,400,906,400,2906,400,4906,400,6906,400,8001
compra907,0,400,907,400,2907,400,4907,400,6907,400,8001
compra908,0,400,908,400,2908,400,4908,400,6908,400,8001
compra909,0,400,909,400,2909,400,4909,400,6909,400,8001
compra910,0,400,910,400,2910,400,4910,400,6910,400,8001
compra911,0,400,911,400,2911,400,4911,400,6911,400,8001
compra912,0,400,912,400,2912,400,4912,400,6912,400,8001
compra913,0,400,913,400,2913,400,4913,400,6913,400,8001
compra914,0,400,914,400,2914,400,4914,400,6914,400,8001
compra915,0,400,915,400,2915,400,4915,400,6915,400,8001
compra916,0,400,916,400,2916,400,4916,400,6916,400,8001
compra917,0,400,917,400,2917,400,4917,400,6917,400,8001
compra918,0,400,918,400,2918,400,4918,400,6918,400,8001
compra919,0,400,919,400,2919,400,4919,400,6919,400,8001
compra920,0,400,920,400,2920,400,4920,400,6920,400,8001
compra921,0,400,921,400,2921,400,4921,400,6921,400,8001
compra922,0,400,922,400,2922,400,4922,400,6922,400,8001
compra923,0,400,923,400,2923,400,4923,400,6923,400,8001
compra924,0,400,924,400,2924,400,4924,400,6924,400,8001
compra925,0,400,925,400,2925,400,4925,400,6925,400,8001
compra926,0,400,926,400,2926,400,4926,400,6926,400,8001
compra927,0,400,927,400,2927,400,4927,400,6927,400,8001
compra928,0,400,928,400,2928,400,4928,400,6928,400,8001
compra929,0,400,929,400,2929,400,4929,400,6929,400,8001
compra930,0,400,930,400,2930,400,4930,400,6930,400,8001
compra931,0,400,931,400,2931,400,4931,400,6931,400,8001
compra932,0,400,932,400,2932,400,4932,400,6932,400,8001
